diagnosis,table,column,row,value,repair,extended_diagnosis,file_path,data_type,nullable
orcid error,ws,store_person,13,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,14,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,15,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,16,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,17,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,18,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,19,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,20,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,21,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,22,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,23,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,24,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,25,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,26,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,27,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,28,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,29,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,30,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,31,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
orcid error,ws,store_person,32,Casotti,,orcid 0000-0002-9876-4601 corresponds to person name Raffaella Casotti,/github/workspace/logsheets/filtered/water_sampling.csv,XSDString,False
