source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMOBON_NRMCB_Wa_210621_3um_1,1.66,spectrofluorometry,25.0217,CTD SBE 19plusV2,25.0217,CTD SBE 19plusV2,37.5864,CTD SBE 19plusV2,37.5934,CTD SBE 19plusV2,NA,NA,1.73,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,NA,56.5917,CTD SBE 19plusV2,25.2822,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7913,SBE 43,NA,NA,0.64,segmented continuous-flow autoanalyzer,0.09,segmented continuous-flow autoanalyzer,NA,NA,8.227,SBE18,NA,NA,NA,NA,NA,NA,"0,61",spectrofluorometry,0.09,segmented continuous-flow autoanalyzer,"1,2959",this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,NA,0.8,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,0.4101,Turner Cyclops 7 turb,NA,NA
EMOBON_NRMCB_Wa_210621_3um_2,1.66,spectrofluorometry,25.0217,CTD SBE 19plusV2,25.0217,CTD SBE 19plusV2,37.5864,CTD SBE 19plusV2,37.5934,CTD SBE 19plusV2,NA,NA,1.73,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,NA,56.5917,CTD SBE 19plusV2,25.2822,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7913,SBE 43,NA,NA,0.64,segmented continuous-flow autoanalyzer,0.09,segmented continuous-flow autoanalyzer,NA,NA,8.227,SBE18,NA,NA,NA,NA,NA,NA,"0,61",spectrofluorometry,0.09,segmented continuous-flow autoanalyzer,"1,2959",this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,NA,0.8,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,0.4101,Turner Cyclops 7 turb,NA,NA
EMOBON_NRMCB_Wa_210621_3um_3,1.66,spectrofluorometry,25.0217,CTD SBE 19plusV2,25.0217,CTD SBE 19plusV2,37.5864,CTD SBE 19plusV2,37.5934,CTD SBE 19plusV2,NA,NA,1.73,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,NA,56.5917,CTD SBE 19plusV2,25.2822,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7913,SBE 43,NA,NA,0.64,segmented continuous-flow autoanalyzer,0.09,segmented continuous-flow autoanalyzer,NA,NA,8.227,SBE18,NA,NA,NA,NA,NA,NA,"0,61",spectrofluorometry,0.09,segmented continuous-flow autoanalyzer,"1,2959",this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,NA,0.8,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,0.4101,Turner Cyclops 7 turb,NA,NA
EMOBON_NRMCB_Wa_210621_3um_4,1.66,spectrofluorometry,25.0217,CTD SBE 19plusV2,25.0217,CTD SBE 19plusV2,37.5864,CTD SBE 19plusV2,37.5934,CTD SBE 19plusV2,NA,NA,1.73,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,NA,56.5917,CTD SBE 19plusV2,25.2822,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7913,SBE 43,NA,NA,0.64,segmented continuous-flow autoanalyzer,0.09,segmented continuous-flow autoanalyzer,NA,NA,8.227,SBE18,NA,NA,NA,NA,NA,NA,"0,61",spectrofluorometry,0.09,segmented continuous-flow autoanalyzer,"1,2959",this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,NA,0.8,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,0.4101,,NA,NA
EMOBON_NRMCB_Wa_210621_3um_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_Wa_210621_3um_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_Wa_210621_0.2um_1,1.66,spectrofluorometry,25.0217,CTD SBE 19plusV2,25.0217,CTD SBE 19plusV2,37.5864,CTD SBE 19plusV2,37.5934,CTD SBE 19plusV2,NA,NA,1.73,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,NA,56.5917,CTD SBE 19plusV2,25.2822,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7913,SBE 43,NA,NA,0.64,segmented continuous-flow autoanalyzer,0.09,segmented continuous-flow autoanalyzer,NA,NA,8.227,SBE18,NA,NA,NA,NA,NA,NA,"0,61",spectrofluorometry,0.09,segmented continuous-flow autoanalyzer,"1,2959",this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,NA,0.8,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,0.4101,Turner Cyclops 7 turb,NA,NA
EMOBON_NRMCB_Wa_210621_0.2um_2,1.66,spectrofluorometry,25.0217,CTD SBE 19plusV2,25.0217,CTD SBE 19plusV2,37.5864,CTD SBE 19plusV2,37.5934,CTD SBE 19plusV2,NA,NA,1.73,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,NA,56.5917,CTD SBE 19plusV2,25.2822,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7913,SBE 43,NA,NA,0.64,segmented continuous-flow autoanalyzer,0.09,segmented continuous-flow autoanalyzer,NA,NA,8.227,SBE18,NA,NA,NA,NA,NA,NA,"0,61",spectrofluorometry,0.09,segmented continuous-flow autoanalyzer,"1,2959",this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,NA,0.8,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,0.4101,Turner Cyclops 7 turb,NA,NA
EMOBON_NRMCB_Wa_210621_0.2um_3,1.66,spectrofluorometry,25.0217,CTD SBE 19plusV2,25.0217,CTD SBE 19plusV2,37.5864,CTD SBE 19plusV2,37.5934,CTD SBE 19plusV2,NA,NA,1.73,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,NA,56.5917,CTD SBE 19plusV2,25.2822,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7913,SBE 43,NA,NA,0.64,segmented continuous-flow autoanalyzer,0.09,segmented continuous-flow autoanalyzer,NA,NA,8.227,SBE18,NA,NA,NA,NA,NA,NA,"0,61",spectrofluorometry,0.09,segmented continuous-flow autoanalyzer,"1,2959",this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,NA,0.8,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,0.4101,Turner Cyclops 7 turb,NA,NA
EMOBON_NRMCB_Wa_210621_0.2um_4,1.66,spectrofluorometry,25.0217,CTD SBE 19plusV2,25.0217,CTD SBE 19plusV2,37.5864,CTD SBE 19plusV2,37.5934,CTD SBE 19plusV2,NA,NA,1.73,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,NA,56.5917,CTD SBE 19plusV2,25.2822,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7913,SBE 43,NA,NA,0.64,segmented continuous-flow autoanalyzer,0.09,segmented continuous-flow autoanalyzer,NA,NA,8.227,SBE18,NA,NA,NA,NA,NA,NA,"0,61",spectrofluorometry,0.09,segmented continuous-flow autoanalyzer,"1,2959",this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,NA,0.8,segmented continuous-flow autoanalyzer,NA,NA,NA,NA,0.4101,Turner Cyclops 7 turb,NA,NA
